Municipio,Nome Municipio,Enq,Descricao,janeiro,fevereiro,marco,abril,maio,junho,julho,agosto,setembro,outubro,novembro,dezembro,Total
07053,SANTA ROSA DE VITERBO         ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",3,1,1,2,2,0,0,0,2,1,0,0,12
07053,SANTA ROSA DE VITERBO         ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,6,0,5,2,1,1,0,0,1,0,0,0,16
07053,SANTA ROSA DE VITERBO         ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",3,0,0,5,1,0,0,9,6,1,0,0,25
07053,SANTA ROSA DE VITERBO         ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",0,0,1,0,0,0,0,0,2,0,0,0,3
07053,SANTA ROSA DE VITERBO         ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,0,0,0,0,0,0,1,0,0,0,0,0,1
07053,SANTA ROSA DE VITERBO         ,7285-0,"Em movimento, deixar de manter a placa traseira iluminada a noite",0,1,0,0,0,0,0,0,1,0,0,0,2
07053,SANTA ROSA DE VITERBO         ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,17,14,14,11,10,6,5,4,6,8,7,1,103
07053,SANTA ROSA DE VITERBO         ,7358-0,"Dirigir o veiculo com apenas uma das maos, exceto quando permitido pelo CTB",2,0,0,0,0,0,0,0,0,0,1,0,3
07053,SANTA ROSA DE VITERBO         ,7366-2,Dirigir veiculo utilizando-se de telefone celular,0,0,1,0,0,0,0,0,0,0,0,0,1
07053,SANTA ROSA DE VITERBO         ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",5,5,1,4,1,3,2,4,2,1,5,0,33
07053,SANTA ROSA DE VITERBO         ,7633-1,Dirigir veiculo segurando telefone celular,1,0,0,1,0,0,0,0,0,0,0,0,2
07053,SANTA ROSA DE VITERBO         ,7633-2,Dirigir veiculo manuseando telefone celular,1,0,1,1,1,1,0,0,0,0,0,4,9
07053,SANTA ROSA DE VITERBO         ,7684-2,,0,0,0,1,0,0,0,0,1,0,0,0,2
07055,SANTO ANASTACIO               ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,9,10,7,2,7,4,3,1,4,4,9,1,61
07055,SANTO ANASTACIO               ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,0,0,1,0,1,0,0,0,0,0,0,0,2
07055,SANTO ANASTACIO               ,5029-2,Dirigir veiculo com CNH/PPD/ACC com suspensao do direito de dirigir,0,1,0,0,0,0,2,0,0,0,0,1,4
07055,SANTO ANASTACIO               ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,0,0,1,0,0,1,0,0,0,0,0,0,2
07055,SANTO ANASTACIO               ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,5,1,5,3,2,1,1,2,0,3,2,2,27
07055,SANTO ANASTACIO               ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,1,1,1,0,0,0,2,0,0,0,4,0,9
07055,SANTO ANASTACIO               ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,3,1,0,0,2,1,0,0,0,0,1,0,8
07055,SANTO ANASTACIO               ,5134-1,Permitir posse/conducao veic a pessoa com CNH categoria diferente da do veiculo,0,0,0,0,0,1,0,0,0,0,0,0,1
07055,SANTO ANASTACIO               ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,2,0,1,0,0,1,0,0,0,0,0,0,4
07055,SANTO ANASTACIO               ,5169-1,Dirigir sob a influencia de alcool,0,2,0,0,0,0,1,0,0,1,2,0,6
07055,SANTO ANASTACIO               ,5185-1,Deixar o condutor de usar o cinto seguranca,5,6,1,2,1,0,0,3,0,0,2,1,21
07055,SANTO ANASTACIO               ,5185-2,Deixar o passageiro de usar o cinto seguranca,1,0,1,1,1,0,0,1,0,0,1,0,6
07055,SANTO ANASTACIO               ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,0,0,0,1,0,0,0,0,0,0,0,1
07055,SANTO ANASTACIO               ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,3,3,3,7,3,0,0,3,0,1,13,8,44
07055,SANTO ANASTACIO               ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,0,0,1,0,0,0,0,0,2,0,1,0,4
07055,SANTO ANASTACIO               ,5215-2,Dirigir ameacando os demais veiculos,0,1,2,0,0,0,0,2,1,0,2,0,8
07055,SANTO ANASTACIO               ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,4,2,1,1,1,0,0,8,3,0,1,2,23
07055,SANTO ANASTACIO               ,5380-0,Estacionar nas esquinas e a menos de 5m do alinhamento da via transversal,0,0,0,0,0,0,0,1,0,0,0,0,1
07055,SANTO ANASTACIO               ,5487-0,Estacionar ao lado de outro veiculo em fila dupla,0,0,0,0,0,0,1,1,0,0,0,0,2
07055,SANTO ANASTACIO               ,5738-0,Transitar pela contramao de direcao em via c/ sinalizacao de regul sentido unico,0,0,1,0,0,0,0,0,0,0,1,0,2
07055,SANTO ANASTACIO               ,5819-1,"Transitar com o veiculo em calcadas, passeios",0,0,1,0,0,0,0,0,0,0,0,0,1
07055,SANTO ANASTACIO               ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,4,0,2,0,1,0,0,2,0,0,2,1,12
07055,SANTO ANASTACIO               ,5843-1,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, inicio da marcha",0,0,0,0,0,0,0,0,0,0,1,0,1
07055,SANTO ANASTACIO               ,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",0,0,0,0,0,0,0,0,0,0,0,3,3
07055,SANTO ANASTACIO               ,5843-4,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca de faixa",0,0,0,0,0,0,0,0,0,0,3,1,4
07055,SANTO ANASTACIO               ,5932-0,Ultrapassar pela contramao nas faixas de pedestre,0,0,0,0,0,0,0,0,0,0,0,1,1
07055,SANTO ANASTACIO               ,6050-1,Avancar o sinal vermelho do semaforo,1,0,1,0,1,0,0,0,0,0,0,0,3
07055,SANTO ANASTACIO               ,6327-0,Deixar de reduzir veloc ao aproximar local sinaliz advert de obras/trabalhadores,0,0,1,0,0,0,0,0,0,0,0,0,1
07055,SANTO ANASTACIO               ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,1,2,0,0,0,0,0,0,0,1,0,0,4
07055,SANTO ANASTACIO               ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,0,1,0,1,0,0,1,0,0,0,0,0,3
07055,SANTO ANASTACIO               ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,2,0,1,1,3,0,0,0,0,0,1,0,8
07055,SANTO ANASTACIO               ,6556-4,Conduzir o veiculo com a placa violada/falsificada,0,0,0,0,1,0,0,0,0,0,0,0,1
07055,SANTO ANASTACIO               ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,0,0,0,1,0,0,0,0,0,0,0,0,1
07055,SANTO ANASTACIO               ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,11,9,6,3,14,6,4,5,8,8,15,10,99
07055,SANTO ANASTACIO               ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,2,2,1,1,1,0,0,0,0,0,0,2,9
07055,SANTO ANASTACIO               ,6610-2,Conduzir o veiculo com caracteristica alterada,1,0,0,0,1,1,0,0,0,0,0,0,3
07055,SANTO ANASTACIO               ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,5,4,1,0,1,0,0,1,2,1,3,4,22
07055,SANTO ANASTACIO               ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,4,3,2,3,1,0,0,0,1,1,1,1,17
07055,SANTO ANASTACIO               ,6653-1,Conduzir o veiculo com descarga livre,1,2,0,0,5,0,2,1,0,0,0,0,11
07055,SANTO ANASTACIO               ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,0,0,0,0,1,0,0,0,0,0,0,0,1
07055,SANTO ANASTACIO               ,6670-0,Conduzir o veiculo c/ equip do sistema de iluminacao e de sinalizacao alterados,0,1,0,0,0,0,0,0,0,0,0,0,1
07055,SANTO ANASTACIO               ,6688-0,Conduzir veic c/ registrador instan inalt de velocidade/tempo viciado/defeituoso,0,0,0,0,0,0,0,0,0,1,0,0,1
07055,SANTO ANASTACIO               ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",1,0,0,0,0,0,0,0,0,0,0,0,1
07055,SANTO ANASTACIO               ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",5,7,2,3,4,1,2,0,0,2,3,2,31
07055,SANTO ANASTACIO               ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",0,0,1,1,2,0,0,0,1,0,3,1,9
07055,SANTO ANASTACIO               ,6858-0,Transitar com o veiculo com lotacao excedente,1,0,0,0,1,0,0,0,0,0,0,0,2
07055,SANTO ANASTACIO               ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,6,5,4,0,0,1,0,1,0,2,0,2,21
07055,SANTO ANASTACIO               ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",51,33,36,22,15,15,14,7,17,10,14,10,244
07055,SANTO ANASTACIO               ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",1,0,0,0,1,0,0,2,1,0,0,1,6
07055,SANTO ANASTACIO               ,7048-1,"Conduzir motocicleta, motoneta e ciclomotor transportando passageiro s/ capacete",1,0,0,0,0,0,0,0,0,0,1,0,2
07055,SANTO ANASTACIO               ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,1,0,1,1,0,0,0,0,0,0,0,0,3
07055,SANTO ANASTACIO               ,7099-1,Conduzir motocicleta/motoneta/ciclomotor sem segurar o guidom com ambas as maos,0,0,1,2,0,0,0,0,0,0,3,1,7
07055,SANTO ANASTACIO               ,7285-0,"Em movimento, deixar de manter a placa traseira iluminada a noite",2,0,0,0,0,0,0,0,0,0,0,0,2
07055,SANTO ANASTACIO               ,7331-0,Dirigir o veiculo com incapacidade fisica ou mental temporaria,0,0,0,0,0,0,0,0,0,0,1,0,1
07055,SANTO ANASTACIO               ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,7,8,4,5,3,0,2,2,6,1,6,6,50
07055,SANTO ANASTACIO               ,7358-0,"Dirigir o veiculo com apenas uma das maos, exceto quando permitido pelo CTB",0,0,0,0,1,0,0,0,1,0,0,0,2
07055,SANTO ANASTACIO               ,7366-2,Dirigir veiculo utilizando-se de telefone celular,1,0,0,6,1,0,0,0,0,0,0,1,9
07055,SANTO ANASTACIO               ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",2,3,1,0,3,2,0,2,5,0,3,2,23
07055,SANTO ANASTACIO               ,7633-1,Dirigir veiculo segurando telefone celular,0,0,0,1,1,0,0,1,0,1,0,0,4
07055,SANTO ANASTACIO               ,7633-2,Dirigir veiculo manuseando telefone celular,0,0,0,1,3,0,0,5,0,0,0,0,9
07055,SANTO ANASTACIO               ,7684-1,,0,0,0,0,0,0,0,0,0,1,0,1,2
07055,SANTO ANASTACIO               ,7684-2,,0,0,0,0,0,0,2,1,2,0,2,2,9
07055,SANTO ANASTACIO               ,7714-1,,0,0,0,0,0,0,0,0,0,0,0,1,1
07057,SANTO ANDRE                   ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,136,123,130,125,134,148,191,223,187,211,240,148,1996
07057,SANTO ANDRE                   ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,1,1,2,5,1,4,2,0,1,2,2,0,21
07057,SANTO ANDRE                   ,5029-2,Dirigir veiculo com CNH/PPD/ACC com suspensao do direito de dirigir,16,3,6,4,3,6,14,5,16,11,10,5,99
07057,SANTO ANDRE                   ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,10,8,8,10,6,12,7,8,10,11,15,11,116
07057,SANTO ANDRE                   ,5037-2,Dirigir veiculo com PPD de categoria diferente da do veiculo,1,0,0,0,0,0,1,0,0,1,1,0,4
07057,SANTO ANDRE                   ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,25,27,26,15,29,46,38,44,40,42,41,21,394
07057,SANTO ANDRE                   ,5053-1,Dirigir veiculo sem usar lentes corretoras de visao,0,1,1,0,1,0,0,0,0,0,1,0,4
07057,SANTO ANDRE                   ,5053-4,Dirigir veiculo s/ adaptacoes impostas na concessao/renovacao licenca conduzir,0,0,0,0,0,0,0,0,1,1,0,0,2
07057,SANTO ANDRE                   ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,1,4,3,5,6,5,5,5,3,7,3,1,48
07057,SANTO ANDRE                   ,5070-2,Entregar veiculo a pessoa com CNH/PPD/ACC com susp. do direito de dirigir,0,0,0,0,0,0,0,0,0,1,0,0,1
07057,SANTO ANDRE                   ,5096-0,Entregar veiculo a pessoa com CNH/PPD vencida ha mais de 30 dias,0,0,1,1,1,0,6,1,1,0,0,0,11
07057,SANTO ANDRE                   ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,5,1,7,5,9,7,13,17,23,31,27,22,167
07057,SANTO ANDRE                   ,5126-2,Permitir posse/conducao veic pessoa com CNH/PPD/ACC c/ susp. direito de dirigir,0,0,0,0,0,0,0,0,1,0,0,1,2
07057,SANTO ANDRE                   ,5134-1,Permitir posse/conducao veic a pessoa com CNH categoria diferente da do veiculo,0,0,0,1,0,0,0,0,0,0,0,1,2
07057,SANTO ANDRE                   ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,0,0,0,0,0,1,0,1,4,1,3,1,11
07057,SANTO ANDRE                   ,5169-1,Dirigir sob a influencia de alcool,7,11,7,3,11,11,8,7,11,13,10,13,112
07057,SANTO ANDRE                   ,5169-2,Dirigir sob a influencia de qquer substancia psicoativa que deter. dependencia,0,0,0,0,0,1,0,0,0,0,0,0,1
07057,SANTO ANDRE                   ,5185-1,Deixar o condutor de usar o cinto seguranca,293,174,252,269,275,253,193,92,183,76,77,51,2188
07057,SANTO ANDRE                   ,5185-2,Deixar o passageiro de usar o cinto seguranca,9,6,13,10,15,7,15,12,11,4,1,1,104
07057,SANTO ANDRE                   ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,0,0,1,2,2,2,1,3,0,1,1,13
07057,SANTO ANDRE                   ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,66,18,50,33,22,18,33,18,41,15,21,7,342
07057,SANTO ANDRE                   ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,8,5,1,9,12,3,9,3,5,2,7,0,64
07057,SANTO ANDRE                   ,5215-2,Dirigir ameacando os demais veiculos,2,5,6,11,9,5,8,7,8,7,8,2,78
07057,SANTO ANDRE                   ,5231-1,Atirar do veiculo objetos ou substancias,1,0,0,0,0,0,0,0,0,0,0,0,1
07057,SANTO ANDRE                   ,5258-2,Promover na via eventos organizados sem permissao,0,0,0,0,0,0,0,0,0,1,0,0,1
07057,SANTO ANDRE                   ,5258-3,Promover na via exibicao e demonstracao de pericia em manobra de veiculo s/perm,0,0,1,0,0,0,1,1,0,1,0,0,4
07057,SANTO ANDRE                   ,5266-3,Participar como condutor exib/demonst pericia em manobra de veic s/ permissao,0,0,0,0,0,0,0,0,0,1,0,0,1
07057,SANTO ANDRE                   ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,15,16,14,18,26,18,21,22,24,8,15,11,208
07057,SANTO ANDRE                   ,5274-2,Utiliz veic dem/exibir manob perig med derrap/frenag c/desliz/arrast pneus,3,5,6,3,9,6,10,7,0,4,3,1,57
07057,SANTO ANDRE                   ,5290-0,"Deixar o cond envolvido em acid, de adotar provid p/ evitar perigo p/o transito",0,0,0,0,1,1,0,0,0,0,0,0,2
07057,SANTO ANDRE                   ,5304-0,"Deixar o cond envolvido em acidente, de preservar local p/ trab policia/pericia",0,0,0,0,0,1,0,0,0,0,0,0,1
07057,SANTO ANDRE                   ,5347-0,"Deixar o condutor envolvido em acidente s/ vitima, de remover o veiculo do local",2,0,0,0,2,0,0,0,0,0,0,0,4
07057,SANTO ANDRE                   ,5371-0,Ter seu veiculo imobilizado na via por falta de combustivel,0,0,0,1,0,0,0,0,0,0,0,0,1
07057,SANTO ANDRE                   ,5401-0,Estacionar afastado da guia da calcada (meio-fio) a mais de 1m,0,0,0,0,1,0,0,0,0,0,0,0,1
07057,SANTO ANDRE                   ,5428-3,Estacionar na pista de rolamento das vias de transito rapido,0,0,0,0,0,0,0,0,1,0,0,0,1
07057,SANTO ANDRE                   ,5452-1,Estacionar no passeio,0,0,0,1,4,0,0,0,4,0,0,0,9
07057,SANTO ANDRE                   ,5452-2,Estacionar sobre faixa destinada a pedestre,0,0,1,1,0,0,0,0,0,0,0,0,2
07057,SANTO ANDRE                   ,5460-0,Estacionar em guia de calcada rebaixada destinada a entrada/saida de veiculos,0,0,0,0,1,0,0,0,0,0,0,2,3
07057,SANTO ANDRE                   ,5487-0,Estacionar ao lado de outro veiculo em fila dupla,0,0,0,0,2,0,0,0,0,0,0,0,2
07057,SANTO ANDRE                   ,5495-0,Estacionar na area de cruzamento de vias,0,0,0,0,0,1,0,0,0,0,0,0,1
07057,SANTO ANDRE                   ,5525-0,Estacionar na contramao de direcao,0,0,0,0,0,0,0,0,0,1,0,0,1
07057,SANTO ANDRE                   ,5550-0,Estacionar em local/horario proibido especificamente pela sinalizacao,0,0,0,0,0,3,0,0,0,0,0,0,3
07057,SANTO ANDRE                   ,5568-0,Estacionar local/horario de estacionamento e parada proibidos pela sinalizacao,0,0,0,0,0,0,0,0,0,2,0,0,2
07057,SANTO ANDRE                   ,5614-3,Parar na pista de rolamento das vias de transito rapido,1,0,0,0,0,0,0,0,0,0,0,0,1
07057,SANTO ANDRE                   ,5622-2,Parar sobre faixa destinada a pedestres,0,0,0,0,0,0,0,0,1,0,0,0,1
07057,SANTO ANDRE                   ,5630-0,Parar na area de cruzamento de vias,0,0,0,0,0,0,0,1,0,0,0,0,1
07057,SANTO ANDRE                   ,5720-0,Transitar pela contramao de direcao em via com duplo sentido de circulacao,0,0,0,0,0,1,0,2,1,0,0,0,4
07057,SANTO ANDRE                   ,5738-0,Transitar pela contramao de direcao em via c/ sinalizacao de regul sentido unico,3,2,0,5,4,5,1,3,3,2,5,0,33
07057,SANTO ANDRE                   ,5770-1,Deixar de dar passagem a veic precedido de batedores devidamente identificados,0,0,0,0,0,0,0,0,1,0,0,0,1
07057,SANTO ANDRE                   ,5770-3,Deixar de dar passagem a veic de policia em servico de urgencia devid identif,1,0,1,0,1,0,0,1,2,0,2,0,8
07057,SANTO ANDRE                   ,5797-0,Forcar passagem entre veics trans sent opostos na iminencia realiz ultrapassagem,1,0,0,1,1,0,0,0,0,0,0,0,3
07057,SANTO ANDRE                   ,5800-0,Deixar guardar dist seguranca lat/front entre seu veic e demais e ao bordo pista,0,0,0,1,0,0,0,0,0,0,0,0,1
07057,SANTO ANDRE                   ,5819-1,"Transitar com o veiculo em calcadas, passeios",1,0,2,0,0,1,1,1,0,0,0,1,7
07057,SANTO ANDRE                   ,5819-4,Transitar com o veiculo em canteiros centrais/divisores de pista de rolamento,0,0,0,0,0,0,0,0,0,1,0,0,1
07057,SANTO ANDRE                   ,5827-0,"Transitar em marcha re, salvo na distancia necessaria a pequenas manobras",0,0,0,0,0,0,0,0,1,0,0,0,1
07057,SANTO ANDRE                   ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,11,13,10,22,25,15,13,13,12,7,17,6,164
07057,SANTO ANDRE                   ,5843-1,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, inicio da marcha",1,0,0,0,0,0,0,0,0,1,0,1,3
07057,SANTO ANDRE                   ,5843-2,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, manobra de parar",0,0,0,0,0,1,0,0,0,0,0,0,1
07057,SANTO ANDRE                   ,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",2,0,1,3,2,1,2,2,4,1,0,0,18
07057,SANTO ANDRE                   ,5843-4,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca de faixa",1,0,1,0,0,0,0,0,1,0,1,0,4
07057,SANTO ANDRE                   ,5924-1,Ultrapassar pela contramao nas curvas sem visibilidade suficiente,0,0,0,0,1,0,0,0,0,0,0,0,1
07057,SANTO ANDRE                   ,5959-1,Ultrapassar pela contramao veiculo parado em fila junto sinal luminoso,0,0,0,0,0,1,0,0,0,0,0,0,1
07057,SANTO ANDRE                   ,5967-0,"Ultrapassar pela contramao linha de divisao de fluxos opostos, continua amarela",0,0,0,0,0,0,0,0,1,0,0,1,2
07057,SANTO ANDRE                   ,6017-2,"Executar operacao de retorno passando por cima de ilha, refugio",0,0,0,0,0,0,0,0,0,0,0,1,1
07057,SANTO ANDRE                   ,6025-0,"Executar retorno nas intersecoes, entrando na contramao da via transversal",0,0,0,0,0,0,0,0,1,0,0,0,1
07057,SANTO ANDRE                   ,6041-2,Executar operacao de conversao a esquerda em local proibido pela sinalizacao,0,0,0,0,0,2,0,1,0,0,0,0,3
07057,SANTO ANDRE                   ,6050-1,Avancar o sinal vermelho do semaforo,0,0,0,1,4,14,2,0,2,2,0,2,27
07057,SANTO ANDRE                   ,6050-2,Avancar o sinal de parada obrigatoria,1,0,0,0,3,0,0,0,2,0,0,0,6
07057,SANTO ANDRE                   ,6050-3,Avancar o sinal vermelho do semaforo - fiscalizacao eletronica,0,0,0,0,0,0,0,0,0,1,0,0,1
07057,SANTO ANDRE                   ,6068-1,Transpor bloqueio viario com ou sem sinalizacao ou dispositivos auxiliares,0,0,0,0,0,0,0,0,1,0,0,0,1
07057,SANTO ANDRE                   ,6076-0,Transpor bloqueio viario policial,1,1,1,1,2,0,2,6,0,0,0,0,14
07057,SANTO ANDRE                   ,6084-3,Ultrapassar veic motorizados em fila parados em razao de bloqueio viario parcial,0,0,0,1,0,0,0,0,0,0,0,0,1
07057,SANTO ANDRE                   ,6122-0,Deixar de dar preferencia a pedestre/veic n motorizado na faixa a ele destinada,1,0,0,0,1,0,0,0,0,0,0,0,2
07057,SANTO ANDRE                   ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,1,1,4,1,1,2,4,4,4,5,4,1,32
07057,SANTO ANDRE                   ,6432-1,Transitar com farol desregulado perturbando visao outro condutor,0,0,3,0,0,1,1,0,0,0,0,0,5
07057,SANTO ANDRE                   ,6432-2,Transitar com o facho de luz alta perturbando visao outro condutor,0,0,0,0,0,1,1,1,0,0,0,0,3
07057,SANTO ANDRE                   ,6483-0,Usar buzina que nao a de toque breve como advertencia a pedestre ou condutores,0,1,0,0,0,0,0,0,0,0,0,0,1
07057,SANTO ANDRE                   ,6491-0,Usar buzina prolongada e sucessivamente a qualquer pretexto,0,0,0,0,0,0,0,0,1,0,1,0,2
07057,SANTO ANDRE                   ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,0,1,0,1,3,0,2,1,1,0,0,0,9
07057,SANTO ANDRE                   ,6548-0,Usar no veic alarme/aparelho produz som perturbe sossego pub desac norma Contran,0,0,0,0,0,0,0,0,1,0,2,2,5
07057,SANTO ANDRE                   ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,5,1,2,2,2,0,4,2,2,2,2,0,24
07057,SANTO ANDRE                   ,6556-4,Conduzir o veiculo com a placa violada/falsificada,2,1,0,0,1,0,0,1,1,1,1,2,10
07057,SANTO ANDRE                   ,6564-0,Conduzir o veiculo transportando passageiros em compartimento de carga,0,0,0,0,0,0,0,1,0,0,0,0,1
07057,SANTO ANDRE                   ,6572-0,Conduzir o veiculo com dispositivo antirradar,0,0,0,0,0,0,0,0,0,0,1,0,1
07057,SANTO ANDRE                   ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,7,5,7,2,2,5,14,7,5,9,13,4,80
07057,SANTO ANDRE                   ,6599-1,Conduzir o veiculo que nao esteja registrado,0,3,0,0,2,2,1,1,0,3,3,1,16
07057,SANTO ANDRE                   ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,133,123,116,88,121,152,208,220,247,244,255,184,2091
07057,SANTO ANDRE                   ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,22,7,13,12,14,8,17,24,18,25,24,20,204
07057,SANTO ANDRE                   ,6610-1,Conduzir o veiculo com a cor alterada,0,0,0,0,0,0,0,0,1,0,0,0,1
07057,SANTO ANDRE                   ,6610-2,Conduzir o veiculo com caracteristica alterada,3,1,0,2,4,0,5,1,4,4,1,2,27
07057,SANTO ANDRE                   ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,28,16,12,16,21,24,26,39,37,24,30,20,293
07057,SANTO ANDRE                   ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,6,6,11,11,18,12,12,14,12,20,19,12,153
07057,SANTO ANDRE                   ,6645-0,Conduzir o veiculo com equip obrigatorio em desacordo com o estab pelo Contran,3,2,2,4,1,3,0,0,0,0,4,1,20
07057,SANTO ANDRE                   ,6653-1,Conduzir o veiculo com descarga livre,4,0,1,1,1,2,0,0,1,1,0,0,11
07057,SANTO ANDRE                   ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,2,0,1,1,0,0,0,0,1,0,0,1,6
07057,SANTO ANDRE                   ,6661-0,Conduzir o veiculo com equipamento ou acessorio proibido,0,0,1,0,0,0,0,0,0,1,0,0,2
07057,SANTO ANDRE                   ,6670-0,Conduzir o veiculo c/ equip do sistema de iluminacao e de sinalizacao alterados,10,6,9,5,3,2,5,6,5,10,11,8,80
07057,SANTO ANDRE                   ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",10,5,8,6,11,7,7,8,11,13,18,12,116
07057,SANTO ANDRE                   ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",45,33,42,34,49,53,70,65,60,69,106,92,718
07057,SANTO ANDRE                   ,6750-0,Conduzir o veic de carga c/ falta inscricao da tara e demais previstas no CTB,0,0,0,0,1,0,0,0,0,0,0,0,1
07057,SANTO ANDRE                   ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",2,2,2,2,1,5,1,6,6,5,3,1,36
07057,SANTO ANDRE                   ,6858-0,Transitar com o veiculo com lotacao excedente,0,0,0,0,1,2,4,1,0,0,1,0,9
07057,SANTO ANDRE                   ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,11,10,11,4,9,12,12,14,9,12,7,7,118
07057,SANTO ANDRE                   ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",529,850,339,270,91,324,218,488,144,107,128,187,3675
07057,SANTO ANDRE                   ,6947-1,Conduzir pessoas nas partes externas do veiculo,0,0,0,0,0,0,0,0,0,0,1,0,1
07057,SANTO ANDRE                   ,6971-0,Recusar-se a entregar CNH/CRV/CRLV/ outros documentos,0,0,0,0,0,0,1,1,0,0,0,0,2
